	ribo_untr_a	ribo_untr_b	ribo_isrib_a	ribo_isrib_b
TSR1	3400	3943	1575	2055
TSR2	725	989	355	514
TSR3	416	600	177	283
TSSC4	228	324	115	209
TSSK2	0	1	0	0
TSSK3	3	0	1	1
TSSK4	0	0	0	0
TST	341	519	180	299
TSTA3	518	615	250	324
TSTD2	247	268	115	132
TSTD3	10	15	4	6
TTBK2	91	115	41	53
TTC1	1389	1696	704	903
TTC12	146	191	106	108
TTC13	454	617	198	311
TTC14	451	505	217	280
TTC17	416	540	211	276
TTC19	399	529	210	256
TTC21A	19	13	5	8
TTC21B	744	718	321	404
TTC23	63	59	22	25
TTC25	16	15	8	13
TTC26	403	522	183	241
TTC27	726	827	352	424
TTC28	566	620	267	334
TTC3	444	459	169	244
TTC30A	142	210	73	96
TTC30B	120	175	73	89
TTC31	94	145	72	66
TTC32	197	194	89	102
TTC33	360	368	127	176
TTC37	2689	2819	1231	1567
TTC38	426	599	219	283
TTC39A	323	430	150	215
TTC39B	102	133	51	52
TTC39C	219	295	110	144
TTC4	429	650	241	329
TTC5	336	381	177	215
TTC6	23	25	17	15
TTC7A	58	94	24	39
TTC7B	395	483	161	247
TTC8	492	510	216	285
TTC9C	190	239	84	102
TTF1	556	651	290	349
TTF2	1647	1957	772	1039
TTI1	789	883	346	482
TTI2	424	576	182	304
TTK	2481	2711	1251	1562
TTL	222	245	83	126
TTLL1	52	50	31	32
TTLL11	12	39	10	10
TTLL12	1647	2676	830	1231
TTLL13P	0	1	1	0
TTLL3	12	10	6	7
TTLL4	802	1004	402	562
TTLL5	159	183	85	115
TTLL7	237	222	94	121
TTN	66	79	31	31
TTPAL	208	219	106	99
TTYH2	41	56	24	36
TTYH3	427	555	208	300
TUB	180	212	72	85
TUBA1A	648	863	322	466
TUBA1B	9090	10980	4415	5715
TUBA1C	3012	3660	1462	2107
TUBA4A	46	68	15	25
TUBA8	102	72	43	30
TUBB	19455	24437	9761	13272
TUBB1	0	3	0	0
TUBB2A	392	526	203	247
TUBB2B	552	666	296	377
TUBB4A	425	556	222	282
TUBB4B	8611	13882	5122	7706
TUBB6	1134	1600	573	878
TUBD1	284	349	130	160
TUBE1	251	223	90	123
TUBG1	696	864	322	467
TUBG2	28	41	22	27
TUBGCP2	1290	1572	572	887
TUBGCP3	550	691	278	333
TUBGCP4	955	1039	467	554
TUBGCP5	436	429	233	291
TUBGCP6	429	523	224	295
TUFM	5164	6491	2420	3353
TUFT1	278	291	123	180
TULP3	313	397	144	233
TULP4	156	181	72	100
TUSC1	78	82	30	54
TUSC2	116	194	72	96
TUSC3	1034	1246	462	610
TUT1	141	170	48	82
TUT4	1092	1240	559	630
TUT7	536	558	233	315
TVP23B	53	36	20	26
TVP23C	5	4	6	1
TWF1	467	449	197	279
TWF2	362	494	190	244
TWIST1	135	172	63	96
TWISTNB	580	676	282	341
TWNK	508	596	223	349
TWSG1	540	591	286	329
TXLNA	2152	2933	1128	1644
TXLNG	1777	1908	814	1078
TXN	3944	5539	2075	2659
TXN2	778	1084	419	555
TXNDC11	72	82	35	53
TXNDC12	954	1315	510	741
TXNDC15	446	527	181	321
TXNDC16	448	422	189	259
TXNDC17	1260	1674	669	1007
TXNDC5	3250	3960	1606	2292
TXNDC9	422	444	232	244
TXNIP	124	142	48	76
TXNL1	1604	1847	826	1025
TXNL4A	1330	1756	688	937
TXNL4B	236	286	122	146
TXNRD1	1854	2222	933	1214
TXNRD2	663	904	333	442
TXNRD3	136	163	72	81
TYK2	428	492	184	256
TYMP	12	13	5	8
TYMS	3890	4986	1910	2729
TYRO3	137	187	80	97
TYSND1	724	988	353	493
TYW1	119	148	69	88
TYW1B	5	6	4	1
TYW3	365	418	165	223
TYW5	121	113	57	58
U2AF1L4	55	84	35	26
U2AF2	5263	7004	2522	3724
U2SURP	2987	3379	1397	1878
UACA	834	902	406	491
UAP1	1515	1648	688	863
UAP1L1	92	135	41	56
UBA1	17742	21576	8241	11037
UBA2	9369	10592	4412	5636
UBA3	1272	1304	571	722
UBA5	609	727	280	381
UBA52	6695	8461	3443	4718
UBA6	2008	2206	927	1152
UBA7	1	3	0	0
UBAC1	374	507	179	258
UBAC2	386	453	199	229
UBALD1	295	357	141	171
UBALD2	385	505	185	299
UBAP1	372	443	170	212
UBAP2	867	1071	476	552
UBAP2L	5729	7732	3256	4078
UBASH3B	87	140	51	64
UBB	3473	4142	1618	2347
UBC	8349	9524	4196	5539
UBE2A	1387	1576	705	901
UBE2B	942	1103	452	582
UBE2C	3589	4666	1782	2659
UBE2D1	490	511	239	272
UBE2D2	1449	1412	665	856
UBE2D3	500	718	261	333
UBE2D4	44	44	23	27
UBE2E1	3211	3663	1658	1999
UBE2E2	387	434	158	220
UBE2E3	287	357	148	230
UBE2F	22	23	8	14
UBE2G1	865	1183	494	580
UBE2G2	1064	1408	536	712
UBE2H	400	517	190	250
UBE2I	1801	2056	841	1194
UBE2J1	747	912	373	496
UBE2J2	900	1078	428	547
UBE2K	1507	1535	619	827
UBE2L3	577	864	326	515
UBE2M	1186	1346	542	757
UBE2N	1610	1888	810	1002
UBE2O	1079	1603	631	787
UBE2Q1	776	966	362	453
UBE2Q2	102	145	61	58
UBE2R2	647	779	316	390
UBE2S	686	1040	339	515
UBE2T	1638	2074	802	1072
UBE2V2	1207	1229	585	679
UBE2W	30	34	16	11
UBE2Z	851	1090	423	575
UBE3A	804	918	416	489
UBE3B	245	319	119	158
UBE3C	1516	1656	684	906
UBE3D	247	296	115	159
UBE4A	1349	1426	615	704
UBE4B	1228	1472	569	739
UBFD1	616	829	304	424
UBIAD1	316	421	162	203
UBL3	199	211	100	119
UBL4A	533	756	219	382
UBL5	2263	3106	1231	1688
UBL7	1377	1700	684	850
UBLCP1	1047	1210	550	661
UBN1	285	313	132	167
UBN2	270	312	137	171
UBOX5	242	294	109	173
UBP1	260	330	126	164
UBQLN1	3587	3963	1755	2127
UBQLN2	1309	1448	624	787
UBQLN4	237	292	102	136
UBR1	1054	1180	542	696
UBR2	1560	1832	790	984
UBR3	1025	1121	473	585
UBR4	5089	6462	2758	3432
UBR5	2177	2387	1058	1280
UBR7	1261	1470	572	701
UBTD1	68	76	31	52
UBTD2	154	219	89	89
UBTF	1797	2469	886	1385
UBXN1	1129	1540	503	787
UBXN11	108	169	59	90
UBXN2A	230	255	138	137
UBXN2B	195	213	81	116
UBXN4	1422	1496	619	826
UBXN6	313	420	139	212
UBXN7	953	1031	392	543
UBXN8	398	532	211	299
UCHL1	8480	10995	4159	5574
UCHL3	673	719	372	425
UCHL5	1916	2178	941	1111
UCK1	401	566	270	326
UCK2	1481	1919	757	985
UCKL1	353	518	184	285
UCP2	167	165	49	71
UEVLD	240	275	127	150
UFC1	883	1078	408	591
UFD1	1669	2079	859	1134
UFL1	725	769	357	433
UFM1	410	513	213	283
UFSP1	47	55	18	36
UFSP2	395	411	185	229
UGCG	401	556	279	279
UGDH	565	778	339	421
UGGT1	1325	1352	537	720
UGGT2	631	610	309	397
UGP2	1112	1198	531	688
UGT3A2	84	97	31	60
UGT8	539	650	292	356
UHMK1	470	510	203	252
UHRF1	1598	2389	809	1179
UHRF1BP1	495	527	230	301
UHRF1BP1L	677	651	267	361
UHRF2	268	345	131	167
UIMC1	474	593	204	265
ULBP2	35	57	29	29
ULBP3	178	265	133	149
ULK1	270	384	144	183
ULK2	11	11	3	9
ULK3	269	379	121	200
ULK4	28	26	12	20
UMAD1	108	135	57	84
UMPS	1191	1575	648	755
UNC119	260	336	108	160
UNC119B	519	567	228	293
UNC13B	283	332	144	172
UNC45A	1108	1523	617	764
UNC50	441	592	238	309
UNC5B	226	335	93	174
UNC5C	216	243	96	116
UNC93B1	94	126	46	65
UNCX	5	12	4	1
UNG	1700	2104	892	1120
UNK	233	296	116	153
UNKL	147	235	80	97
UPF1	2244	3061	1080	1551
UPF2	823	944	404	537
UPF3A	117	118	47	60
UPF3B	1058	1165	469	622
UPP1	142	145	44	60
UPRT	207	245	85	129
UQCC1	500	599	254	318
UQCC2	1052	1304	464	654
UQCC3	111	264	79	112
UQCR10	2057	1744	813	1066
UQCRB	2263	2464	1026	1402
UQCRC1	3158	4220	1513	2076
UQCRC2	4212	4512	2085	2495
UQCRFS1	3234	4635	1804	2318
UQCRH	820	1126	455	576
UQCRQ	3197	3796	1455	1929
URB1	1011	1234	432	627
URB2	1426	1851	698	898
URGCP	408	631	258	329
URI1	1644	1941	813	989
URM1	454	579	195	269
UROD	1937	2495	874	1260
UROS	220	314	111	156
USB1	166	202	73	109
USE1	220	304	114	163
USF1	409	532	168	270
USF2	566	850	354	458
USF3	66	63	30	27
USH1C	1	0	1	0
USO1	1809	1786	769	973
USP1	2405	2583	1186	1446
USP10	950	1050	471	574
USP11	4374	5639	2111	2980
USP12	118	127	55	80
USP13	754	916	350	440
USP14	3825	4306	1833	2294
USP15	1237	1290	668	709
USP16	926	966	416	569
USP18	94	169	48	83
USP19	1179	1468	523	719
USP2	92	123	42	69
USP20	306	358	147	182
USP21	70	104	32	50
USP22	2646	3271	1299	1766
USP24	1716	1993	802	1068
USP25	291	309	159	134
USP27X	57	65	28	31
USP28	517	679	232	318
USP30	399	423	195	233
USP31	73	87	37	42
USP32	303	370	158	190
USP33	2175	2383	1073	1234
USP34	1002	1017	509	551
USP35	25	26	12	20
USP36	523	695	252	362
USP37	686	760	323	422
USP38	554	601	217	367
USP39	1336	1520	614	791
USP4	253	288	117	186
USP40	214	202	88	109
USP42	278	404	159	208
USP43	35	37	10	14
USP44	77	89	30	40
USP45	201	207	102	97
USP46	212	243	97	125
USP47	1086	1229	531	679
USP48	1880	2265	1010	1163
USP49	28	45	15	15
USP5	2656	3714	1353	1743
USP51	34	33	21	22
USP53	228	290	102	132
USP54	372	440	161	207
USP6NL	170	214	80	120
USP7	1253	1457	602	783
USP8	850	825	353	466
USP9X	6349	6843	2939	3595
USPL1	350	414	149	182
UST	50	60	32	38
UTP11	2169	2379	1057	1220
UTP14A	866	1165	449	628
UTP14C	64	84	29	35
UTP15	782	907	372	452
UTP18	2133	2492	966	1218
UTP20	2109	2582	1086	1402
UTP23	265	273	105	185
UTP25	542	627	247	295
UTP3	956	1233	519	623
UTP4	1812	1995	899	1072
UTP6	1384	1605	659	820
UTRN	1577	2162	930	1131
UVRAG	155	198	83	98
UVSSA	73	108	49	72
UXS1	341	394	156	226
UXT	1302	1744	632	844
VAC14	479	601	213	279
VAMP1	46	60	21	31
VAMP3	581	650	302	358
VAMP4	117	141	45	75
VAMP7	683	813	331	462
VAMP8	263	348	125	197
VANGL1	368	493	188	263
VANGL2	175	188	78	112
VAPA	1621	1938	778	978
VAPB	1121	1348	589	715
VARS	3774	5083	1861	2452
VARS2	424	499	228	273
VASH1	20	28	7	19
VASH2	28	37	15	19
VASN	55	57	39	54
VASP	136	174	82	99
VAT1	1215	1372	503	718
VAV1	73	52	22	27
VAV2	267	354	129	158
VAV3	103	95	52	59
VAX2	21	27	16	15
VBP1	2852	3218	1423	1671
VCAN	1895	2254	969	1144
VCL	3224	3933	1512	2052
VCP	9753	13118	5425	7008
VCPIP1	492	597	247	302
VCPKMT	47	48	18	23
VDAC1	1801	2051	843	1183
VDAC2	546	652	284	377
VDAC3	3441	4177	1695	2216
VDR	119	114	38	71
VEGFA	126	133	58	81
VEGFB	37	45	18	27
VEGFC	47	47	21	28
VEZF1	409	472	192	311
VEZT	771	724	350	455
VGLL4	282	406	156	202
VHL	596	732	271	413
VILL	1	1	1	0
VIM	19163	27042	10403	14641
VIPAS39	209	235	99	117
VIPR1	47	56	14	31
VIRMA	1574	1750	808	985
VKORC1L1	102	176	57	81
VLDLR	165	182	63	91
VMA21	711	845	351	448
VMP1	1300	1511	663	873
VPS11	319	357	125	171
VPS13A	1099	1128	567	626
VPS13B	403	469	228	286
VPS13C	1316	1366	663	757
VPS13D	798	833	365	461
VPS16	656	752	323	405
VPS18	550	801	276	409
VPS25	715	946	398	533
VPS26A	1706	2261	956	1155
VPS26B	328	399	161	210
VPS26C	392	424	166	274
VPS28	471	679	237	358
VPS29	1686	1944	896	996
VPS33A	193	251	95	118
VPS33B	18	15	9	9
VPS35	2666	3196	1364	1658
VPS35L	542	594	230	331
VPS36	430	515	236	289
VPS37A	358	364	171	202
VPS37B	336	382	175	241
VPS37C	110	158	47	67
VPS39	630	738	328	427
VPS41	531	607	244	311
VPS45	1189	1284	610	705
VPS4A	37	67	27	42
VPS4B	694	952	399	498
VPS50	855	864	368	473
VPS51	556	809	274	393
VPS52	1033	1201	496	623
VPS53	1370	1592	673	857
VPS54	143	162	87	94
VPS72	1008	1333	485	695
VPS8	278	275	140	157
VPS9D1	226	289	105	132
VRK1	2208	2637	1101	1458
VRK2	357	364	179	200
VRK3	261	312	127	143
VSIG10	62	51	24	30
VSIG2	0	0	0	0
VSTM4	67	90	39	35
VTA1	1574	1545	694	839
VTI1A	201	254	87	139
VTI1B	128	167	72	89
VWA1	77	101	39	51
VWA8	575	653	280	391
VWCE	4	4	1	1
VWDE	39	48	22	17
WAC	1361	1422	655	810
WAPL	1854	2299	912	1190
WARS	3370	3580	1415	1909
WARS2	424	508	179	288
WASF1	720	735	320	401
WASF2	575	750	271	418
WASF3	184	216	95	116
WASHC1	2	1	3	0
WASHC2A	128	211	82	99
WASHC2C	126	142	63	83
WASHC3	223	206	94	149
WASHC4	1206	1275	573	685
WASHC5	813	804	339	411
WASL	840	978	406	525
WBP1	17	26	4	15
WBP11	1100	1291	587	743
WBP1L	108	145	51	88
WBP2	1115	1443	554	757
WBP4	411	442	198	226
WDCP	472	475	182	283
WDFY1	393	487	182	223
WDFY2	144	177	63	103
WDFY3	703	703	291	367
WDHD1	800	934	390	486
WDPCP	56	76	33	59
WDR1	3343	4172	1693	2269
WDR11	1669	1931	750	947
WDR12	1046	1175	518	639
WDR13	325	333	149	193
WDR17	119	136	53	65
WDR18	1729	2362	825	1138
WDR19	376	435	193	226
WDR20	218	237	109	147
WDR24	163	222	56	84
WDR25	122	133	70	116
WDR26	1394	1693	666	839
WDR27	26	30	14	18
WDR3	2966	3530	1400	1748
WDR33	1184	1553	707	814
WDR34	745	1067	396	550
WDR35	932	1187	502	608
WDR36	2473	2706	1209	1389
WDR37	260	285	109	156
WDR38	0	0	0	0
WDR4	391	428	141	223
WDR41	1030	1148	479	587
WDR43	2616	3139	1471	1759
WDR44	835	928	401	561
WDR45	415	536	166	314
WDR45B	474	534	231	318
WDR46	1450	1962	725	1017
WDR47	391	455	187	213
WDR48	948	1098	463	622
WDR5	1061	1369	532	713
WDR53	95	137	42	60
WDR54	342	391	136	196
WDR55	286	363	146	193
WDR59	346	454	153	224
WDR5B	55	71	20	25
WDR6	1803	2496	849	1210
WDR60	268	421	164	184
WDR61	962	1154	530	618
WDR62	894	1196	412	626
WDR63	157	188	86	100
WDR66	4	10	5	3
WDR7	417	478	215	250
WDR70	843	917	375	526
WDR73	264	321	134	168
WDR74	570	774	307	403
WDR75	1866	2046	933	1131
WDR76	861	936	355	478
WDR77	2489	3511	1286	1672
WDR78	69	59	31	44
WDR81	411	502	189	255
WDR82	901	970	429	494
WDR83	163	217	75	116
WDR83OS	873	1168	420	574
WDR88	2	0	3	0
WDR89	175	206	74	99
WDR90	105	90	44	51
WDR91	256	353	116	175
WDR92	232	285	127	149
WDSUB1	279	332	141	170
WDTC1	443	498	191	286
WDYHV1	137	125	44	61
WEE1	586	711	274	375
WFS1	437	568	178	247
WHAMM	69	83	34	31
WHRN	81	69	33	47
WIPF1	91	88	42	54
WIPF2	206	239	81	109
WIPI1	71	91	36	58
WIPI2	566	673	265	300
WIZ	666	892	315	448
WLS	2845	3605	1404	2063
WNK1	3232	3513	1557	1963
WNK2	576	671	233	343
WNK3	207	212	120	120
WNK4	4	2	2	1
WNT10B	61	57	18	26
WNT3	27	32	12	8
WNT5A	284	378	175	186
WNT5B	163	236	92	102
WRAP53	396	526	183	229
WRAP73	823	1073	396	488
WRB	40	46	16	28
WRN	916	962	403	459
WRNIP1	1050	1293	492	662
WSB1	329	551	194	264
WSB2	194	221	93	116
WSCD1	75	101	28	45
WT1	198	244	96	128
WTAP	876	1045	483	575
WTIP	60	83	23	38
WWC1	172	222	81	93
WWC2	358	413	183	213
WWOX	229	277	94	122
WWP1	156	179	58	99
WWP2	433	460	194	289
WWTR1	598	757	255	385
XAB2	1443	1849	706	962
XBP1	412	601	196	265
XIAP	656	746	282	400
XK	72	75	25	38
XKR6	38	35	7	20
XKR8	39	75	27	29
XPA	256	274	106	143
XPC	597	832	313	401
XPNPEP1	2074	2517	991	1256
XPNPEP3	480	543	214	295
XPO1	7898	8157	3889	4476
XPO4	986	1129	506	586
XPO5	3787	4916	1972	2503
XPO6	857	989	396	505
XPO7	1110	1246	548	710
XPOT	1504	1522	622	741
XPR1	333	469	184	235
XRCC1	1259	1909	687	970
XRCC2	308	363	138	174
XRCC3	401	432	197	259
XRCC4	394	456	182	235
XRCC5	19920	22447	9543	11976
XRCC6	7544	8863	3619	4777
XRN1	935	1153	431	501
XRN2	3444	4163	1806	2191
XRRA1	48	44	22	20
XXYLT1	239	276	91	143
XYLB	226	306	125	128
XYLT2	243	312	109	151
YAE1	197	222	127	143
YAF2	392	463	199	301
YAP1	474	523	220	287
YARS	4012	4269	1750	2208
YARS2	1273	1438	638	714
YBEY	198	269	126	149
YBX1	873	937	363	614
YBX3	2699	4204	1595	2243
YDJC	827	1122	357	567
YEATS2	672	822	280	349
YEATS4	1182	1185	555	646
YES1	684	831	330	504
YIF1A	671	854	313	424
YIF1B	1343	1699	612	863
YIPF1	351	467	194	245
YIPF2	426	611	205	283
YIPF3	880	1144	427	568
YIPF4	719	840	333	431
YIPF5	1189	1491	699	805
YIPF6	597	668	306	354
YJEFN3	4	10	4	3
YJU2	315	466	172	255
YKT6	865	1176	458	627
YLPM1	1676	1505	750	890
YME1L1	4149	4272	1932	2465
YOD1	224	281	105	158
YPEL1	11	13	1	5
YPEL2	33	53	15	19
YPEL5	197	205	90	135
YRDC	1099	1504	540	756
YTHDC1	1175	1465	593	804
YTHDC2	2382	2704	1145	1404
YTHDF1	1050	1216	543	737
YTHDF2	2008	2594	1114	1492
YTHDF3	825	1070	447	573
YWHAB	6272	7858	3160	4038
YWHAE	11032	14354	5537	7364
YWHAG	1968	2528	984	1371
YWHAH	1377	1800	634	901
YWHAQ	4284	5741	2360	2990
YWHAZ	609	751	321	435
YY1	2073	2499	986	1361
YY1AP1	413	489	198	290
YY2	47	74	30	46
ZACN	3	5	0	0
ZADH2	636	734	269	399
ZBBX	10	7	10	5
ZBED1	197	230	87	105
ZBED4	290	369	122	173
ZBED5	414	528	231	257
ZBED6	40	55	20	17
ZBED6CL	3	1	0	2
ZBED8	166	213	64	75
ZBED9	191	206	104	117
ZBTB1	231	296	161	190
ZBTB10	604	790	289	364
ZBTB11	769	951	407	460
ZBTB12	235	344	96	154
ZBTB14	152	172	85	105
ZBTB17	131	168	57	104
ZBTB18	223	252	103	140
ZBTB2	174	222	95	119
ZBTB21	606	773	292	341
ZBTB22	51	46	29	48
ZBTB24	412	423	204	270
ZBTB25	99	124	44	67
ZBTB26	58	83	33	46
ZBTB3	113	169	60	84
ZBTB33	1627	1910	786	922
ZBTB34	168	210	65	79
ZBTB37	54	60	16	22
ZBTB38	207	223	86	149
ZBTB39	196	220	93	104
ZBTB4	90	104	41	64
ZBTB40	408	660	202	302
ZBTB41	108	119	54	65
ZBTB43	113	136	53	66
ZBTB44	249	257	104	133
ZBTB45	134	169	63	77
ZBTB46	110	118	45	56
ZBTB47	46	62	15	34
ZBTB48	241	359	124	182
ZBTB49	28	47	10	25
ZBTB5	169	231	122	117
ZBTB6	226	269	97	132
ZBTB7A	213	304	116	144
ZBTB7B	82	117	38	57
ZBTB8A	156	174	64	87
ZBTB8OS	341	308	126	176
ZBTB9	185	254	90	174
ZC2HC1A	131	122	66	71
ZC3H10	125	140	56	62
ZC3H12A	58	68	25	36
ZC3H12B	9	10	4	4
ZC3H12C	123	141	70	83
ZC3H13	1947	2442	1046	1295
ZC3H14	1398	1557	701	838
ZC3H15	1713	2152	910	1107
ZC3H18	907	1291	486	633
ZC3H3	330	427	156	244
ZC3H6	72	53	17	26
ZC3H7A	545	591	269	303
ZC3H7B	650	837	296	466
ZC3H8	294	336	144	194
ZC3HAV1	1478	1802	738	931
ZC3HAV1L	5	3	1	3
ZC3HC1	945	1253	459	596
ZC4H2	162	217	92	91
ZCCHC10	292	327	129	166
ZCCHC12	1822	2124	867	1113
ZCCHC14	208	284	110	137
ZCCHC17	229	263	95	120
ZCCHC18	0	3	0	1
ZCCHC2	258	297	98	135
ZCCHC24	86	141	48	65
ZCCHC3	353	592	191	264
ZCCHC4	187	196	69	100
ZCCHC7	182	209	94	135
ZCCHC8	437	584	197	261
ZCCHC9	313	410	134	208
ZCRB1	490	469	212	278
ZCWPW1	40	77	26	21
ZCWPW2	3	0	2	0
ZDBF2	1423	1568	668	818
ZDHHC1	13	15	5	11
ZDHHC11	1	3	2	4
ZDHHC12	174	303	88	131
ZDHHC13	369	397	155	167
ZDHHC14	61	65	32	33
ZDHHC16	255	323	105	169
ZDHHC17	412	415	168	238
ZDHHC18	234	284	110	154
ZDHHC2	173	194	78	100
ZDHHC20	281	389	153	192
ZDHHC21	122	140	53	73
ZDHHC23	74	73	32	36
ZDHHC24	237	317	119	174
ZDHHC3	108	137	55	64
ZDHHC4	73	96	38	47
ZDHHC5	325	377	147	224
ZDHHC6	187	215	77	103
ZDHHC7	143	149	54	80
ZDHHC8	151	171	59	96
ZDHHC9	428	540	235	295
ZEB1	596	622	242	301
ZEB2	351	453	190	233
ZER1	777	1002	381	562
ZFAND1	271	312	135	168
ZFAND2A	13	20	10	11
ZFAND2B	135	139	59	81
ZFAND3	602	727	292	402
ZFAND4	90	104	32	58
ZFAND5	362	409	170	247
ZFAND6	736	810	353	439
ZFAT	160	219	90	118
ZFC3H1	756	753	316	357
ZFHX2	54	59	23	49
ZFHX3	390	762	227	292
ZFHX4	677	918	365	429
ZFP1	157	183	78	86
ZFP14	202	248	105	110
ZFP28	88	86	41	47
ZFP30	506	669	246	334
ZFP36L1	345	466	144	246
ZFP36L2	497	764	273	356
ZFP37	85	64	36	41
ZFP62	192	234	62	88
ZFP64	622	760	236	349
ZFP69	73	64	27	28
ZFP69B	33	28	10	21
ZFP90	151	156	58	83
ZFP91	32	73	22	33
ZFPL1	206	335	120	178
ZFPM1	151	202	73	117
ZFPM2	110	146	59	66
ZFR	3560	4243	1773	2377
ZFX	410	622	270	373
ZFYVE1	163	208	83	122
ZFYVE16	1179	1393	625	806
ZFYVE19	176	196	72	117
ZFYVE21	432	489	178	267
ZFYVE26	309	287	121	178
ZFYVE27	322	488	168	245
ZFYVE28	47	52	24	26
ZFYVE9	422	493	178	239
ZGLP1	2	1	0	3
ZGPAT	49	73	34	40
ZGRF1	302	297	114	174
ZHX1	315	317	139	177
ZHX1-C8orf76	2	1	1	2
ZHX2	181	228	78	117
ZHX3	187	252	103	115
ZIC2	1151	1615	638	858
ZIC3	5	10	6	2
ZIC5	511	679	275	385
ZKSCAN1	460	680	228	327
ZKSCAN2	211	302	106	163
ZKSCAN3	93	118	52	51
ZKSCAN4	118	118	52	56
ZKSCAN5	194	266	97	138
ZKSCAN8	374	520	179	279
ZMAT2	1399	1721	781	999
ZMAT3	249	335	130	175
ZMAT5	341	475	146	215
ZMIZ1	346	401	188	220
ZMIZ2	369	525	178	242
ZMPSTE24	2302	2791	1189	1451
ZMYM1	738	840	405	485
ZMYM2	1423	1603	657	775
ZMYM3	1369	1637	679	815
ZMYM4	1243	1551	635	822
ZMYM5	118	106	60	67
ZMYM6	108	104	39	45
ZMYND10	2	1	1	4
ZMYND11	549	691	284	345
ZMYND19	556	749	254	370
ZMYND8	1013	1174	487	685
ZNF10	71	72	39	37
ZNF100	222	313	120	166
ZNF101	72	86	34	53
ZNF106	1083	1181	567	614
ZNF107	196	220	117	134
ZNF112	61	82	32	43
ZNF114	10	6	1	2
ZNF117	28	14	12	11
ZNF12	316	354	175	192
ZNF121	512	650	251	319
ZNF124	57	63	30	49
ZNF131	277	350	143	161
ZNF132	0	0	1	0
ZNF133	126	148	56	77
ZNF134	212	241	124	147
ZNF136	214	238	104	157
ZNF138	99	97	48	38
ZNF14	75	100	56	60
ZNF140	157	187	90	118
ZNF142	661	860	311	409
ZNF143	505	523	236	313
ZNF146	1457	1678	630	826
ZNF148	474	494	203	252
ZNF155	149	190	91	114
ZNF157	5	7	2	5
ZNF16	113	144	66	95
ZNF160	133	112	52	115
ZNF165	90	80	42	55
ZNF169	18	25	8	7
ZNF17	68	78	25	31
ZNF174	102	105	43	68
ZNF175	87	104	39	54
ZNF18	39	82	35	43
ZNF180	180	207	76	114
ZNF181	118	150	61	88
ZNF182	165	180	78	104
ZNF184	238	258	121	137
ZNF185	37	34	19	28
ZNF189	163	189	89	126
ZNF19	21	16	9	8
ZNF195	329	330	159	163
ZNF197	185	220	78	104
ZNF2	44	59	18	23
ZNF20	17	20	13	17
ZNF200	267	357	141	184
ZNF202	49	74	15	29
ZNF205	89	173	42	71
ZNF207	3773	4313	1939	2589
ZNF211	92	118	63	69
ZNF212	147	195	75	116
ZNF213	44	42	19	17
ZNF214	34	32	7	16
ZNF215	127	126	49	66
ZNF217	768	879	326	467
ZNF219	42	64	20	44
ZNF22	3	2	1	0
ZNF222	112	183	80	95
ZNF224	424	537	225	282
ZNF225	148	220	83	95
ZNF226	523	611	263	301
ZNF227	661	894	339	443
ZNF23	49	66	23	32
ZNF230	143	157	90	101
ZNF232	93	109	51	63
ZNF233	76	90	41	47
ZNF234	335	367	148	173
ZNF235	56	54	34	45
ZNF236	151	198	87	104
ZNF239	250	292	115	150
ZNF24	803	1075	483	573
ZNF248	85	90	26	39
ZNF25	44	47	27	18
ZNF250	72	78	41	54
ZNF251	138	134	77	86
ZNF254	147	159	73	84
ZNF256	163	252	115	111
ZNF26	104	125	53	80
ZNF260	468	540	176	248
ZNF263	134	188	67	91
ZNF264	145	201	86	94
ZNF266	83	124	31	62
ZNF267	315	279	182	196
ZNF268	217	295	126	165
ZNF273	83	87	22	42
ZNF274	309	417	174	262
ZNF275	272	336	128	189
ZNF276	41	53	32	40
ZNF277	624	630	304	379
ZNF28	67	96	44	47
ZNF280B	82	108	44	45
ZNF280C	387	455	242	237
ZNF280D	54	50	23	24
ZNF281	773	954	364	472
ZNF282	703	996	368	477
ZNF283	185	214	115	104
ZNF284	114	142	74	88
ZNF286A	49	42	17	16
ZNF286B	13	20	1	2
ZNF287	68	76	34	42
ZNF292	647	784	338	416
ZNF296	153	160	70	102
ZNF3	202	312	115	159
ZNF30	85	109	58	51
ZNF300	70	94	35	45
ZNF302	363	442	191	250
ZNF304	152	186	78	102
ZNF316	180	291	90	145
ZNF317	256	380	118	175
ZNF318	783	950	391	500
ZNF319	101	128	49	70
ZNF32	110	122	47	63
ZNF322	27	23	8	10
ZNF324	71	113	38	50
ZNF324B	40	54	18	36
ZNF326	1955	2151	899	1197
ZNF329	68	71	33	34
ZNF330	688	874	337	469
ZNF331	109	131	59	68
ZNF333	47	77	31	31
ZNF335	373	407	185	251
ZNF337	180	176	68	97
ZNF33A	218	216	88	120
ZNF33B	85	108	38	56
ZNF34	20	18	6	8
ZNF341	49	71	38	36
ZNF343	52	83	47	41
ZNF345	88	106	56	77
ZNF346	391	411	152	217
ZNF35	131	137	56	69
ZNF350	41	65	41	49
ZNF354A	118	121	62	61
ZNF354B	85	79	29	46
ZNF358	171	257	98	123
ZNF362	180	211	92	126
ZNF367	133	186	69	104
ZNF37A	119	129	64	75
ZNF382	313	338	128	144
ZNF383	90	114	38	34
ZNF384	583	786	317	412
ZNF385B	28	41	13	13
